"1348329,00";-0.480152;"2236283,00";"-2254042,00";0.633931;0.675391;"-7318717,00";"176157002,00";0.998451;0.292394;0.193214;"1243462,00";-0.271223;"-1339632,00";"-1232181,00";0.724597;0.663888;"2434309,00";"1356913,00";"-2082658,00";c1
0.45783;"1848897,00";0.504115;"1778797,00";0.065704;0.151948;"1218465,00";"4426029,00";0.888913;0.338253;0.691109;"1903397,00";0.689637;0.227576;"1917903,00";0.26838;0.549498;"-156354,00";"4112981,00";"1356837,00";c3
-0.076614;"2428285,00";-0.183159;-0.966274;"1369123,00";0.746961;"1203123,00";"3147174,00";0.413803;0.110158;"6533339,00";"1747856,00";0.430558;"1565679,00";"-329991,00";0.820287;"-2393435,00";"-1414988,00";"12348321,00";0.00501;c2
-0.40269;"2108666,00";0.233026;"3235163,00";-0.136354;-0.071656;0.574547;"2246968,00";0.562694;-0.555412;"4240337,00";"1954354,00";0.254641;"2530559,00";"-1070266,00";0.315981;-0.603721;"-1570268,00";"-279187,00";"18297,00";c3
0.446151;"2522608,00";"-1006103,00";-0.809838;0.991742;0.667775;"1197666,00";"2426733,00";0.697143;0.878342;0.064041;"1910345,00";0.355128;"1787924,00";"-3399361,00";0.257155;0.345608;0.167078;-0.319993;"4213239,00";c2
0.072207;0.819596;"4109614,00";"2500311,00";0.050935;-0.473243;0.7277;0.724934;0.457788;-0.28601;"1172562,00";"1943301,00";0.7296;"1483455,00";-0.005199;0.100389;"-1009334,00";-0.976556;0.713434;-0.404236;c3
"1055663,00";"3221441,00";"1466658,00";"8053984,00";0.393692;0.579912;-0.383243;"-1013682,00";"1328029,00";-0.933153;"8238608,00";"1876128,00";0.399121;0.373495;"1593452,00";0.950747;"-2662357,00";"-1564643,00";"2287226,00";0.465481;c3
0.8485;"1721041,00";0.54181;"2817957,00";0.54474;0.821487;"2673219,00";"1574027,00";"1371633,00";0.192618;"-2115421,00";"1011883,00";0.714968;-0.970154;"-4888266,00";0.177872;-0.887297;"-1361421,00";"5013636,00";"5568963,00";c4
-0.458393;"3501744,00";0.821366;-0.116222;"1787872,00";0.418704;0.580067;0.869656;0.232047;0.813862;"-1633947,00";"1852326,00";0.73481;"3168512,00";0.370691;0.318062;"-2441006,00";-0.466942;"-3545622,00";-0.031246;c2
0.385964;"1832474,00";"1350925,00";"-1837988,00";0.786633;0.554554;"18596,00";"6211745,00";0.688522;0.780859;"6353283,00";0.952635;0.68046;"-170555,00";"-4560828,00";0.24018;-0.08408;-0.678275;"-38124877,00";"5073551,00";c4
0.291229;0.17907;"-3195833,00";"-1381457,00";"1675149,00";0.665616;"-2561676,00";"6002324,00";"1043836,00";"1398414,00";"7316836,00";0.822745;"115532,00";-0.708127;"-2507193,00";0.9832;0.322265;-0.248765;"-16376,00";"261551,00";c4
-0.366846;"2498516,00";"2153977,00";"3632669,00";"1564016,00";0.379513;"-135114,00";"-1248975,00";0.110699;-0.155113;"5386108,00";"1774357,00";"1176949,00";"2626289,00";"-1297748,00";0.738168;"-1465843,00";"-1807505,00";"-1782671,00";"-1158499,00";c3
0.409609;"3962111,00";0.928195;-0.404708;0.19356;0.583471;0.373705;"143246,00";0.870599;0.652098;-0.180717;"1545129,00";0.435606;"198295,00";"-1926924,00";0.78151;"-1164692,00";0.506027;-0.395343;"110326,00";c2
0.170682;"2443612,00";"2078943,00";"1711977,00";0.208573;0.649521;0.377142;0.856873;0.41166;0.002669;"3311807,00";"1623024,00";0.511394;-0.069253;"2552724,00";0.060603;-0.032996;"-2749092,00";"661773,00";0.437755;c3
0.160308;"1797924,00";"1608059,00";"-1040485,00";-0.185332;-0.472346;-0.601478;"-1312892,00";0.51127;0.003003;"175118,00";"1544063,00";0.452918;-0.622816;"4012171,00";0.307333;-0.075441;"-180807,00";"8315529,00";0.046471;c3
"113816,00";"2185018,00";0.298133;"3792949,00";"1559919,00";0.69315;-0.332808;"-3411196,00";"1679296,00";-0.36046;"-3590762,00";"1302568,00";0.870124;"303447,00";"-5011408,00";0.689422;"-1160123,00";"-3806113,00";"-10189529,00";0.862067;c3
0.550278;0.534646;"2585193,00";"1226452,00";"1326875,00";-0.367053;-0.934114;-0.678954;0.870367;0.528029;"2035173,00";"116223,00";"1290992,00";0.738632;"2413785,00";0.623728;-0.359037;"3566573,00";"5393319,00";0.303961;c3
0.159519;"3447123,00";"-160535,00";"3954546,00";"2222422,00";0.415835;"1552593,00";"5372011,00";0.316755;-0.411725;0.747131;0.913362;0.907658;-0.56694;"5266899,00";0.358153;-0.87906;"-2647526,00";"9128621,00";0.106814;c3
"1732242,00";"324148,00";0.262092;"-4267056,00";"2956517,00";0.998917;-0.898855;"-4516657,00";"150417,00";"101618,00";"-2176621,00";0.414132;0.345019;-0.316362;"-3222455,00";0.454349;"-1167319,00";-0.317958;"-9701008,00";"4124618,00";c4
-0.394618;0.486804;"-1094131,00";"4159964,00";-0.01631;0.453726;"1142775,00";"2103132,00";0.274111;-0.316249;"4589324,00";0.743148;0.866672;"1428024,00";-0.020349;0.991449;"-1117877,00";"-1629818,00";-0.308824;"2096779,00";c3
"1127393,00";"1575619,00";"-4475768,00";"6033698,00";0.528772;0.597259;0.082968;"-2025481,00";"1723172,00";0.57885;"716167,00";0.185327;0.556613;0.181191;"-4675633,00";0.358152;-0.108408;-0.44146;"12682778,00";"2919814,00";c4
0.421628;0.096623;"1303095,00";"-2036782,00";0.067348;0.856492;"3499283,00";"-1617461,00";"1114515,00";0.172631;"1239407,00";"1037582,00";0.02575;0.515997;"-206977,00";0.593184;"2399526,00";"1821393,00";"-1583305,00";0.272476;c1
"1271524,00";-0.027166;"4357493,00";"4101366,00";0.323435;0.51223;"226707,00";"9839842,00";"1243779,00";0.585712;"1774937,00";0.060601;0.297319;-0.684078;"-4215354,00";0.661593;"1158355,00";"-1971748,00";"891289,00";"4604951,00";c4
"127612,00";"1449666,00";0.84344;"6407852,00";0.325912;0.619326;"1037297,00";0.872244;"1088535,00";0.903217;"3421174,00";0.205165;0.996015;"-1636488,00";"-4401871,00";0.249401;"-127893,00";-0.33825;"1378204,00";"4688972,00";c4
0.654346;"3380872,00";0.5128;"2344793,00";0.880093;-0.317219;"1371688,00";"2774012,00";0.816384;-0.288327;-0.378465;0.529149;"1100234,00";"124344,00";"2496318,00";0.643887;-0.337194;"-2826404,00";"4492311,00";"122384,00";c3
"1138819,00";0.530162;"-1601728,00";"-1359836,00";0.390301;0.677163;"2187145,00";"11493642,00";"1431133,00";0.864306;"1436788,00";0.059425;0.632614;"-2778408,00";"-4325252,00";0.778679;"-109427,00";"-1188935,00";"-2677106,00";"5043853,00";c4
-0.845334;"3357115,00";-0.239096;"1145045,00";"1490605,00";0.665917;0.704609;0.444916;-0.298963;-0.253832;0.546582;"1684037,00";0.875605;"378994,00";"2265748,00";0.276728;"-2825969,00";0.102417;0.106057;-0.515788;c2
"1062357,00";"2746055,00";"300274,00";"3153434,00";"1117293,00";-0.104532;-0.35418;-0.661171;"1274157,00";0.164414;"1967133,00";0.418815;0.594562;"1919486,00";-0.94433;0.766175;-0.044669;"-1724169,00";"-2764975,00";0.708147;c3
0.444293;"2335683,00";-0.0855;"3037557,00";-0.063723;0.996359;0.24554;-0.083216;0.570047;-0.204564;"951487,00";0.282336;0.704908;"1121713,00";-0.751112;0.113229;-0.915178;-0.551014;-0.817643;0.706611;c3
"184831,00";"3376475,00";-0.802612;0.398481;-0.009656;"1079158,00";0.526582;"200412,00";"177768,00";0.076627;-0.558965;"1473972,00";0.538188;"1573312,00";"-3968683,00";0.944509;"-2292344,00";-0.637738;"-2510295,00";"-2229042,00";c2
0.615231;"1527271,00";0.022291;"-9412007,00";0.908167;0.641713;"-2557617,00";"5315311,00";"1174753,00";0.793594;"11357779,00";0.047773;0.905241;-0.39493;-0.97489;0.184999;0.807735;"-1015287,00";"-17525696,00";"2709082,00";c4
0.171696;"2056973,00";"-3262683,00";"4268966,00";0.715368;0.80211;"1655724,00";"4752023,00";0.46965;-0.4275;"-1408856,00";0.139622;0.679951;0.704887;0.712803;0.679953;0.125018;"-3789558,00";"132721,00";0.024125;c3
0.729358;"1410129,00";"3662714,00";"-318609,00";"2459166,00";0.666439;0.034221;"-3017945,00";0.799393;0.724954;0.919265;-0.317478;0.796927;0.051269;"-362867,00";0.760324;0.43206;"5806981,00";"-6715621,00";"1896771,00";c4
0.65374;"1065951,00";"-4220225,00";"-1071756,00";"1117313,00";0.724134;0.367422;"-1263073,00";0.866807;"1301865,00";"1541331,00";-0.098932;0.815903;"-1895722,00";"-3798743,00";0.952411;-0.732729;"-1889259,00";"-2892883,00";"1207266,00";c4
0.33462;-0.561817;"3181009,00";"-2358394,00";0.973758;0.614624;"-5211934,00";"99109186,00";"1108428,00";0.009404;0.024797;"1377733,00";-0.325274;"1224341,00";"-2679996,00";0.6692;0.513873;"-1696447,00";"-1187803,00";-0.261503;c1
"-1184415,00";0.938939;"4847366,00";"-1827568,00";0.043581;0.79326;-0.970822;"4619681,00";"1137263,00";-0.21752;-0.550953;0.69914;0.620842;"2047859,00";"-1314356,00";0.920775;0.728902;"3104473,00";-0.018554;0.802868;c1
0.41757;0.594203;-0.815464;"3220811,00";"1416609,00";0.464283;-0.87209;0.381827;"1152741,00";0.380899;"-1515209,00";0.05182;0.263658;"1406095,00";0.591788;0.721981;-0.827409;"-2747899,00";-0.221549;"1167809,00";c3
"1196574,00";"2451594,00";"-6255666,00";"6771846,00";0.50763;0.985373;"-3236836,00";"11607399,00";"1837717,00";"1607532,00";0.37953;-0.23277;"1117394,00";"-2093498,00";"-5584016,00";0.444884;"164976,00";-0.292201;"12577019,00";"4402109,00";c4
-0.276419;"4307119,00";0.578271;-0.278665;0.732771;0.368371;0.781379;0.20968;0.462626;0.692821;0.322388;"1276228,00";0.705253;"2995862,00";0.17391;0.422295;0.271429;"-2566202,00";"3014018,00";"1030429,00";c2
"1987972,00";0.744807;"238581,00";"-2390434,00";0.826256;0.505447;-0.754601;0.491048;0.820568;-0.667124;0.314977;0.617022;0.129745;-0.953411;-0.893681;0.683864;"2154069,00";-0.259621;-0.697972;"3050508,00";c1
0.602952;"1646149,00";-0.577203;"2190942,00";0.388439;0.254297;-0.477955;-0.882662;"1168593,00";"1169639,00";"174202,00";-0.005717;0.693203;"1911362,00";-0.44072;0.303751;-0.542714;"-2976734,00";0.019733;0.226603;c3
0.281978;"4091005,00";0.835225;-0.261739;"1604783,00";0.861905;0.012782;0.301082;0.398245;-0.274012;-0.396651;"1029787,00";0.659092;"216662,00";"-156834,00";0.687902;"-1076693,00";-0.083457;"-308139,00";"-7173783,00";c2
0.828701;"2693756,00";-0.800002;"194434,00";"2276648,00";0.45826;"1721624,00";"3976261,00";"1334544,00";-0.364837;"1599154,00";-0.095303;0.779749;0.623877;"1640394,00";0.135393;"-2539405,00";"-1757991,00";"2956515,00";"-2614846,00";c3
"125596,00";0.608755;-0.908469;"-1619511,00";0.48102;0.86508;0.14817;"-260637,00";"1474702,00";"1685686,00";"8930056,00";-0.305273;0.759708;-0.822684;"-5221567,00";0.787452;"1037017,00";-0.470619;"-3132585,00";"5504719,00";c4
-0.05242;"1932023,00";"3460695,00";"5852012,00";0.647967;0.029869;"1012502,00";"2988514,00";0.900707;-0.017102;"5534789,00";0.005122;0.566067;"1831302,00";-0.900812;0.55305;"-1676461,00";"-2372424,00";"-2440775,00";-0.107308;c3
"1202324,00";"2883974,00";"11068,00";"-1108193,00";"1662071,00";"1212519,00";0.858715;"1916146,00";"1249279,00";-0.784975;0.333017;0.891666;0.991426;"2316058,00";"-1807727,00";0.440303;"-1695092,00";0.42353;"2006425,00";-0.12173;c2
"1599144,00";-0.26368;"-436811,00";"-4021518,00";0.387071;0.868842;0.176245;"-8382374,00";"1503629,00";-0.012812;0.090328;0.417077;0.590562;0.711757;"-244491,00";0.082408;"1369687,00";"-1588361,00";-0.664498;"2083107,00";c1
-0.333393;"3796326,00";"-1860151,00";-0.092367;"2387938,00";0.446276;"1266454,00";"4401555,00";0.079895;-0.131175;-0.713543;0.697879;0.240277;0.8578;"-583817,00";0.39091;"-1197698,00";"2403482,00";0.120736;"1325419,00";c2
0.963096;"3463468,00";-0.032315;0.229743;"3061343,00";0.36707;0.901789;"1927429,00";"1182157,00";0.222763;0.399955;0.606275;"1007626,00";"3217697,00";0.947494;0.94484;"-2295484,00";"-2351433,00";"2525215,00";0.391094;c2
"1103504,00";0.700992;"3038593,00";"1809616,00";-0.538903;0.363685;"1683112,00";"4293332,00";0.961678;"-1065951,00";"2028722,00";0.0393;0.579571;-0.067505;"3031764,00";0.334747;"-1176789,00";"-155646,00";"7457673,00";"2060592,00";c3
0.422813;"2735277,00";-0.295435;"3851037,00";"1393685,00";-0.346342;"1354738,00";"5033347,00";"1168457,00";-0.817764;"1900248,00";0.073884;0.241972;"1167464,00";-0.708347;0.402078;-0.84894;"-1322744,00";"-160948,00";-0.791174;c3
"1364389,00";0.398812;"7809681,00";"-2947864,00";0.47677;0.954448;"-1353749,00";"11079612,00";0.857948;-0.224046;-0.510157;0.545909;0.435084;-0.850014;-0.480291;0.062417;"1913592,00";"1825395,00";"1316162,00";-0.894554;c1
-0.779145;"4325783,00";-0.503287;"114746,00";"3369857,00";0.586428;0.398358;-0.225833;0.137536;0.795394;0.873962;0.188981;0.766044;0.564913;"-7474498,00";0.317775;-0.118773;"5215371,00";"2870476,00";"2498952,00";c2
0.989416;"327507,00";"-1025372,00";"3631666,00";"-1283317,00";0.951549;0.463218;"1099847,00";"133081,00";-0.338234;"3478086,00";0.208217;0.459371;"1541088,00";"1150329,00";0.146426;0.23462;"-2515242,00";"223254,00";"1168288,00";c3
-0.616448;"1503947,00";"3040925,00";0.690727;0.455556;0.636509;"963588,00";"83132589,00";"1560816,00";0.10507;-0.556065;0.483025;0.630781;0.170962;"-1229492,00";0.047138;"2155584,00";0.435164;-0.949791;"1527196,00";c1
-0.942249;"3392782,00";0.257622;"1377989,00";"2003424,00";0.913149;0.838211;"1851444,00";0.161403;0.520487;"196074,00";0.161115;0.787866;"3889743,00";"4300745,00";0.439333;"-3479244,00";"8561052,00";"3701337,00";"1478635,00";c2
"1771561,00";-0.134073;"-3447345,00";"-1926158,00";-0.29971;0.670455;"-1563963,00";"-1216699,00";"1202561,00";"1051005,00";"10365321,00";-0.124863;0.516568;0.138333;"-4701963,00";0.957005;"2029382,00";"-1082419,00";"-407891,00";"426363,00";c4
0.619185;"1334634,00";"2073703,00";"7537834,00";-0.082046;0.960149;-0.602046;"-3919758,00";"1261598,00";"1910395,00";"234357,00";-0.199773;"1365261,00";"-1687306,00";"-4567781,00";0.770965;"2311151,00";-0.801559;"14564963,00";"1838449,00";c4
0.069223;"1910656,00";0.119846;-0.519532;"1527102,00";"1203421,00";"1337154,00";"2104602,00";0.297691;"1668036,00";"1447185,00";-0.008411;0.57009;"2651193,00";-0.835069;0.749344;"-1639798,00";"-1185174,00";"422153,00";"-1010236,00";c2
"1488766,00";"1122921,00";-0.332379;0.233884;0.026183;0.992196;-0.997309;"-2744628,00";"113026,00";"1029813,00";"-2990187,00";0.18858;0.899867;"1189801,00";"-1495902,00";0.011333;"1676192,00";-0.662119;"1473036,00";"3036922,00";c4
"1206187,00";"1296227,00";0.65971;"15864675,00";0.817404;0.971301;-0.13237;"-3446395,00";0.956193;"1030119,00";"3057992,00";0.449378;0.581303;0.172248;-0.738645;0.514189;"1280651,00";"-2354361,00";"33432538,00";"4102669,00";c4
0.031854;"3804238,00";0.37745;-0.400575;0.854467;"1492809,00";0.872052;"2268649,00";0.85365;"1670421,00";-0.151238;-0.174194;"1184832,00";"1825848,00";"-2331777,00";0.737477;0.650024;0.05765;0.19362;-0.049668;c2
-0.058401;"1538548,00";"5472818,00";"1990047,00";0.831047;0.272726;0.817979;"1670684,00";0.476278;-0.915207;0.145226;0.348998;0.531959;"1994145,00";-0.813719;0.410164;"-2374784,00";"1306067,00";"-344383,00";0.340176;c3
0.972415;"310317,00";-0.517421;-0.63977;"1774514,00";0.94056;0.896811;"2507822,00";"1701104,00";0.818358;"-145072,00";-0.278031;"1046323,00";0.649773;"-5396575,00";0.145354;"-2832502,00";0.418426;"-1789665,00";"10328148,00";c2
-0.12776;"3322097,00";"1141149,00";"1285345,00";0.823708;"1402206,00";"1136979,00";"2538664,00";0.626182;0.885357;"6497403,00";-0.257125;"1254482,00";"1470019,00";"-4985196,00";0.58177;"-3318957,00";-0.990405;"13762428,00";"-1334943,00";c2
0.055289;"3086986,00";0.469675;"120645,00";"1356491,00";0.522934;"1116411,00";"3561625,00";0.953947;0.745714;0.466704;-0.224291;"1019057,00";"3357258,00";"1880638,00";0.152401;0.258385;0.733751;"1717863,00";-0.566431;c2
"105693,00";"3336246,00";0.016319;-0.022173;"2131069,00";0.34747;"1738617,00";"5557409,00";"1529198,00";"1218145,00";-0.044704;-0.050962;"106702,00";"2037429,00";"-3023383,00";0.907898;0.431513;"-1044979,00";0.145619;-0.025671;c2
0.066757;0.381983;"6497399,00";"-4574538,00";0.282177;0.542236;"2012358,00";"9050043,00";0.068623;"2337491,00";"2702143,00";0.314976;0.800274;"-2200919,00";"-5383975,00";0.232693;-0.29897;0.443271;"-8707155,00";"1558436,00";c4
0.819778;0.61307;"-3974098,00";-0.92094;0.182405;0.663816;"-8342969,00";"216182502,00";"1398278,00";"-135571,00";"-1242538,00";-0.238269;"1022145,00";0.98195;"-2232248,00";0.455515;0.906359;0.008782;"-2624916,00";"2214168,00";c1
-0.218398;"3243928,00";-0.333421;"1310685,00";0.199827;"1277199,00";0.71499;"1320558,00";0.55761;0.054846;"1620904,00";-0.109581;0.754457;"2578502,00";-0.175129;0.960854;"-2369256,00";0.558463;"2366082,00";"241631,00";c2
"1165621,00";"2409029,00";"-286914,00";"3251062,00";"-1734189,00";-0.027202;-0.397336;"-2710569,00";"119028,00";-0.682801;"2781063,00";0.595758;0.91181;0.404839;"2507245,00";0.922233;0.129329;"-326256,00";"5434317,00";"1215003,00";c3
0.100001;"3063022,00";0.017616;0.175974;"1961233,00";0.983062;0.491824;0.329998;0.847067;-0.008158;"1427561,00";0.108558;"1219175,00";"1901517,00";"-3898964,00";0.324391;"-2253355,00";"-2758864,00";"303109,00";0.145854;c2
0.663362;"4078504,00";0.09672;-0.215533;"275267,00";"1429215,00";0.449084;"1114206,00";"1309053,00";0.698247;0.570504;0.433958;0.630492;"2023682,00";"-1714199,00";0.547036;-0.414045;"-1679649,00";"1237392,00";"130078,00";c2
0.827059;"3251358,00";0.803184;"3858324,00";"1566637,00";0.851105;"1410014,00";"2634446,00";0.762753;-0.680917;"1063205,00";0.748522;"1505008,00";"2569947,00";"-1654731,00";0.187756;"-2760089,00";"-2477764,00";"-3440887,00";-0.57716;c3
"1621082,00";"1353711,00";"1739177,00";"3661645,00";0.241587;0.956219;"-1453139,00";"-2091697,00";"1015094,00";"1383787,00";"-1641566,00";0.881609;0.898161;0.123677;"-3147935,00";0.936029;"2062566,00";-0.833528;"7451866,00";"416513,00";c4
0.848672;"2285487,00";"1937779,00";"3329833,00";-0.032741;0.064637;-0.740947;-0.758399;0.75632;-0.267919;"6370761,00";0.933379;"1335253,00";"2355405,00";"-3207485,00";0.961017;0.225288;0.008001;"-5528946,00";"1981814,00";c3
"1312013,00";0.72307;"-369182,00";0.28873;0.577478;0.53788;"1185828,00";"2247925,00";"1652215,00";"1410441,00";"3425127,00";"1071477,00";0.961613;-0.684625;"-357466,00";0.588487;"2182008,00";0.097375;"1389736,00";0.807905;c4
-0.764347;"2452263,00";-0.163596;-0.732839;"1974206,00";"1421139,00";0.185776;"-1362368,00";-0.036939;"1238674,00";-0.229047;0.412995;"1669252,00";"1659642,00";"-3683168,00";0.761852;-0.019028;0.063046;-0.134546;"3497006,00";c2
0.800521;"1087805,00";"-1075754,00";"1032597,00";"1932646,00";0.31908;-0.705736;"-1136209,00";0.735922;-0.38968;"5619665,00";"1190992,00";0.796808;0.410133;"2180058,00";0.829092;0.211588;"-1916731,00";"3268065,00";-0.392593;c3
"1368433,00";-0.283088;"5258822,00";"-3450961,00";0.052959;0.855763;"-3059154,00";"43061331,00";"1137231,00";"-1963281,00";"-2098362,00";0.214454;0.189587;0.715918;"-1247842,00";0.306925;"2312408,00";-0.430671;"-2789997,00";"2044597,00";c1
0.140052;"1729056,00";"1062226,00";"2462132,00";"-1731557,00";0.465804;"2308015,00";"9151554,00";0.321743;-0.21267;0.08485;"1294557,00";0.803782;0.54073;"3030836,00";0.924613;0.087419;"-2165631,00";"4516665,00";0.900755;c3
-0.343181;"2150028,00";"2006362,00";"4176468,00";0.130814;-0.052403;-0.540486;0.208549;0.485755;0.03025;"-3497242,00";"1522724,00";"1118681,00";"3056632,00";"-2745687,00";0.515546;0.509284;"-1280438,00";"-7082609,00";-0.348756;c3
"-1162396,00";"1009244,00";"3545608,00";"-329773,00";0.094874;0.777702;"6947191,00";"20702482,00";"1149627,00";-0.191588;"1300545,00";0.123773;0.31457;-0.31112;-0.770372;0.429358;0.336356;0.640801;-0.693881;"148474,00";c1
0.960655;"2133808,00";"-216107,00";"298399,00";"1074934,00";0.206681;0.492894;-0.236023;"141722,00";0.403667;"-1222817,00";"1683155,00";0.192188;"1415027,00";"1226499,00";0.382482;"-1710197,00";"-2446578,00";0.895411;"1100573,00";c3
0.201823;0.065218;"-1241932,00";"-2998221,00";0.443689;0.832677;"-4835919,00";"89040947,00";"171489,00";0.245591;0.361893;-0.129754;0.559542;-0.275132;-0.960455;0.689893;"1911131,00";-0.467148;0.747037;"4137265,00";c1
0.303421;"188698,00";0.459608;"2909752,00";"2287724,00";0.10937;0.199608;-0.036919;0.663941;0.486385;"4690058,00";"1740862,00";0.735718;"2592378,00";"-2114616,00";0.798225;"-1845868,00";"-2101355,00";"-4221446,00";"1877684,00";c3
"1431392,00";0.08437;-0.771039;"-4226422,00";0.679671;0.929602;"1559774,00";"6431448,00";"1255323,00";"1173314,00";"7727015,00";"1189533,00";"1432222,00";-0.979257;"-4201838,00";0.65747;0.775861;"-1351929,00";"-8659697,00";0.605909;c4
0.178117;"2468604,00";"-1972715,00";"4324466,00";0.14781;0.763497;0.531512;0.29711;0.77491;-0.117607;"4737712,00";"1864645,00";0.78653;"1347683,00";0.840073;0.075247;-0.185991;0.283455;"2433447,00";"-1072714,00";c3
0.037296;"3289056,00";-0.956727;"2265246,00";"-1527794,00";0.05994;"-2630479,00";0.163986;"1036471,00";-0.924283;"5386589,00";"1932413,00";0.174657;"12115,00";"1947127,00";0.329964;0.101549;"-3405506,00";"4500329,00";"1188531,00";c3
"1060477,00";"106454,00";"-4284809,00";"-12024456,00";"229441,00";0.777772;"-2887476,00";"7209183,00";0.893393;0.185251;"-3114631,00";"1292674,00";"1417821,00";-0.130402;"-2457598,00";0.750187;"1672484,00";"-1733176,00";"-23983202,00";"2453589,00";c4
-0.701692;"2668923,00";-0.031603;-0.439876;0.959955;"1266013,00";-0.004603;0.227908;-0.210334;0.28724;"3571495,00";0.533072;"1267644,00";"1132707,00";"-6561933,00";0.069869;"-2802312,00";"-1152789,00";"7173741,00";-0.641706;c2
-0.311971;0.891132;-0.180516;"3142002,00";0.038131;-0.097053;0.653775;"1561016,00";-0.209612;"-1448464,00";"6230602,00";"1932668,00";0.109343;"1769531,00";-0.883637;0.397269;"-1228537,00";"-1199444,00";"-1815503,00";"-1152635,00";c3
-0.858956;"1507213,00";"1820912,00";"-1384808,00";-0.73292;0.632798;"1045,00";"1326833,00";-0.179794;"132637,00";"-4067494,00";0.763609;0.871059;"1335094,00";"-4719362,00";0.783641;"-1590562,00";"1078756,00";"-9219533,00";"-8700871,00";c2
