-1;0.0
13;99.74336935119712;
2;99.31906549076697;
2;96.80866825777572;
3;94.20368114964137;
2;87.50495637215596;
3;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
6;99.92456326694385;
8;99.28717937610084;
32;96.83772233983163;
2;96.16916511953136;
3;85.87409577305954;
2;79.45516034907585;
3;67.5510354001294;
-1;0.0
3;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
2;59.32039111799241;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
2;81.97144746622128;
3;93.69104984174186;
-1;0.0
-1;0.0
2;97.76169259482077;
2;92.59957607472921;
-1;0.0
2;0.0;
1;0.0;
-1;0.0
2;83.52061809259848;
19;99.40112208863388;
-1;0.0
5;99.92182792189223;
6;99.92044342932441;
32;96.83772233983163;
2;96.1591020993631;
2;94.39971732292786;
3;93.69104984174186;
2;83.50353879125615;
2;81.97144746622128;
2;72.8062958642207;
-1;0.0
-1;0.0
1;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
1;0.0;
1;0.0;
-1;0.0
5;99.92182792189223;
3;91.36660325008215;
6;89.3026474295156;
4;87.96334392554391;
2;76.82403620978788;
3;67.5510354001294;
-1;0.0
2;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
5;99.92182792189223;
6;99.90200436556943;
5;99.42446108047746;
2;96.22470100570901;
2;93.4593379683022;
14;90.66692703199358;
2;68.88740182106959;
1;0.0;
2;0.0;
-1;0.0
1;0.0;
2;0.0;
2;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
5;99.92182792189223;
3;99.72807178446872;
6;98.81922059558264;
14;97.93063606511282;
208;96.83772233983163;
2;91.37919934169794;
2;85.71459300135855;
2;83.50353879125615;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
0;0.0;
-1;0.0
-1;0.0
2;0.0;
0;0.0;
-1;0.0
1;0.0;
-1;0.0
5;99.92182792189223;
6;99.90200381284272;
10;99.86426867480408;
4;96.1730459846328;
3;95.60892744449974;
2;94.5297098729525;
2;90.22846666776687;
18;89.91796044155126;
2;87.89707509251575;
3;86.71158618577542;
2;78.0738444433815;
3;67.5510354001294;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
5;99.92182792189223;
4;99.90975188195183;
7;99.90541087854194;
9;89.0346127654444;
2;87.33773936620743;
3;85.87409577305954;
-1;0.0
1;0.0;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
5;99.92182792189223;
6;99.90692748317966;
4;99.898487411482;
9;99.84398827115916;
8;99.81268329568863;
2;94.5297098729525;
10;92.7186573592648;
6;92.31854656574878;
3;89.8618250875985;
2;85.03516181270207;
2;58.5008114771544;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
5;99.92182792189223;
13;99.33447858840435;
26;99.0528134082168;
128;96.97665334438804;
6;92.31854656574878;
4;91.49202083437518;
3;85.87409577305954;
2;80.09369028237381;
2;80.09369028237381;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
2;0.0;
1;0.0;
-1;0.0
-1;0.0
2;0.0;
1;0.0;
2;0.0;
5;99.92182792189223;
4;99.898487411482;
2;96.80783364748152;
7;94.598574127474;
6;92.8327293505766;
16;91.06241118371975;
2;88.92360019600576;
2;86.8566792102848;
2;81.97144746622128;
2;78.0738444433815;
-1;0.0
3;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
7;99.81030931684401;
1;0.0;
-1;0.0
2;83.52061809259848;
-1;0.0
4;93.95464111973857;
-1;0.0
4;93.1790422898962;
3;0.0;
3;67.5510354001294;
-1;0.0
11;99.83557699370739;
4;98.55687454304645;
-1;0.0
64;97.17710255234094;
1;0.0;
0;0.0;
2;99.62169495612572;
6;99.9066463727876;
7;99.8482952323366;
5;99.83541440355964;
9;98.37993897955731;
32;96.83772233983163;
32;96.83772233983163;
3;91.39966723166859;
2;77.82501702633262;
3;67.5510354001294;
2;0.0;
-1;0.0
1;0.0;
-1;0.0
3;0.0;
-1;0.0
-1;0.0
0;0.0;
-1;0.0
-1;0.0
1;0.0;
6;99.92457343487146;
32;96.83772233983163;
2;93.27103481910234;
8;91.89906417950387;
8;90.53836449554845;
8;89.08303586074368;
2;81.97144746622128;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
2;0.0;
1;0.0;
6;99.92457343487146;
7;99.5135857932445;
5;99.42446108047746;
2;92.94663201016702;
3;91.36660325008215;
2;88.93393161342081;
2;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
2;0.0;
6;99.92457343487146;
6;99.92044342932441;
7;99.8837144906516;
18;99.26719501674519;
2;96.15201605595438;
16;93.55954828742658;
2;93.14452118160666;
18;89.91796044155126;
2;83.52061809259848;
2;80.09369028237381;
2;59.32039111799241;
-1;0.0
1;0.0;
-1;0.0
2;0.0;
-1;0.0
-1;0.0
1;0.0;
1;0.0;
1;0.0;
3;99.98653608565651;
3;99.97150312243164;
6;99.92456326694385;
15;98.77301433683847;
2;95.67796920570902;
2;94.91128350124347;
2;84.58500162272593;
-1;0.0
-1;0.0
3;0.0;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
0;0.0;
3;99.98653608565651;
6;99.9066463727876;
12;99.86133976087113;
9;99.8405171883964;
12;93.65426464089681;
2;92.53281115640715;
2;59.32039111799241;
1;0.0;
-1;0.0
-1;0.0
0;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
2;0.0;
-1;0.0
-1;0.0
1;0.0;
3;99.98653608565651;
10;99.84922475187294;
4;98.49504487715058;
2;96.00568024162584;
3;94.18479188763673;
2;87.71136475581535;
2;83.50353879125615;
2;56.946621042087365;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
3;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
3;99.98653608565651;
3;99.97870644942533;
6;99.90200381284272;
10;99.86426867480408;
7;99.81030931684401;
32;96.83772233983163;
3;94.28949259937674;
9;93.42115097184967;
-1;0.0
-1;0.0
3;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
3;99.98653608565651;
4;99.92657274071996;
6;99.90200381284272;
14;99.82205641356765;
14;99.81295627081047;
32;96.83772233983163;
3;94.52986968559411;
2;93.96370223272635;
4;91.49202083437518;
2;87.95083957062087;
3;67.5510354001294;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
2;0.0;
-1;0.0
-1;0.0
0;0.0;
-1;0.0
1;0.0;
-1;0.0
2;94.5297098729525;
1;0.0;
6;99.90942436707986;
-1;0.0
10;92.7186573592648;
2;89.12009324866058;
3;95.78058589441879;
7;99.8482594697127;
2;0.0;
-1;0.0
1;0.0;
2;0.0;
7;91.93152506183675;
2;78.0738444433815;
4;76.95615332604801;
0;0.0;
6;99.90942436707986;
208;96.83772233983163;
32;96.83772233983163;
2;94.5297098729525;
16;93.55954828742658;
8;92.64949010907728;
2;92.5719228163803;
2;81.97144746622128;
2;74.77436710860138;
1;0.0;
2;0.0;
1;0.0;
2;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
6;99.90942436707986;
20;94.51474927416669;
3;91.36660325008215;
2;89.5693057414163;
2;78.0738444433815;
2;77.82501702633262;
-1;0.0
-1;0.0
-1;0.0
2;0.0;
1;0.0;
1;0.0;
0;0.0;
-1;0.0
0;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
2;0.0;
6;99.90942436707986;
7;99.85643313470152;
4;99.85609692170941;
2;95.57174443223091;
2;92.12088314401278;
2;87.03037154483842;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
2;0.0;
-1;0.0
4;99.92657274071996;
6;99.90200381284272;
32;96.83772233983163;
2;95.06260741060952;
3;94.52986968559411;
2;94.5297098729525;
20;94.51474927416669;
2;81.97144746622128;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
4;99.92657274071996;
5;99.92182792189223;
4;98.49504487715058;
128;96.97665334438804;
2;95.57006866101129;
10;92.7186573592648;
2;92.63663499816168;
2;86.11920783660801;
3;85.87409577305954;
2;80.09369028237381;
4;69.86396966561144;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
2;0.0;
2;0.0;
1;0.0;
-1;0.0
4;99.92657274071996;
4;99.90975188195183;
19;99.40112208863388;
13;99.33447858840435;
64;97.17710255234094;
20;94.51474927416669;
20;94.51474927416669;
12;93.65426464089681;
3;67.5510354001294;
-1;0.0
-1;0.0
3;0.0;
2;0.0;
-1;0.0
-1;0.0
1;0.0;
1;0.0;
1;0.0;
0;0.0;
2;0.0;
4;99.92657274071996;
6;99.92044342932441;
6;99.90200381284272;
7;99.8482952323366;
32;96.83772233983163;
4;91.49202083437518;
16;91.06241118371975;
12;88.31265140197735;
3;81.47795217830726;
3;78.51227106009122;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
4;99.92657274071996;
32;96.83772233983163;
2;87.81007363505108;
2;77.82501702633262;
1;0.0;
1;0.0;
1;0.0;
-1;0.0
2;0.0;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
2;0.0;
1;0.0;
-1;0.0
-1;0.0
4;99.92657274071996;
7;99.8482952323366;
7;99.81030931684401;
18;94.68455908452306;
2;88.92360019600576;
2;84.58500162272593;
2;58.5008114771544;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
3;0.0;
