-1;0.0
7;99.89602228197475;
3;97.39710396852324;
3;94.52986968559411;
3;93.61792796189276;
4;93.1790422898962;
2;92.94633594321984;
2;85.49362544450581;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
2;0.0;
1;0.0;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
6;99.92457343487146;
6;99.90955777262309;
6;99.9066463727876;
4;99.898487411482;
4;99.88513969315656;
9;99.87754069241976;
15;98.62864607121698;
32;96.83772233983163;
4;96.8077880096547;
18;94.25235524021157;
2;74.77436710860138;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
2;0.0;
-1;0.0
4;99.92657274071996;
4;99.90975188195183;
7;99.87156593021867;
3;94.07413625963935;
10;89.6171827941636;
3;85.59694996310508;
2;59.32039111799241;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
12;93.65426464089681;
-1;0.0
2;0.0;
-1;0.0
6;99.93431530477721;
1;0.0;
-1;0.0
0;0.0;
-1;0.0
2;96.79579331944;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
4;99.92657274071996;
3;92.53553061157032;
5;98.83663745965782;
1;0.0;
3;99.95866058115237;
6;99.90843603744631;
11;99.81744666867338;
32;96.83772233983163;
3;95.93329338895131;
3;93.93853852702951;
2;81.97144746622128;
2;80.09369028237381;
-1;0.0
-1;0.0
0;0.0;
-1;0.0
1;0.0;
1;0.0;
2;0.0;
1;0.0;
1;0.0;
2;0.0;
1;0.0;
1;0.0;
3;99.95866058115237;
4;99.90975188195183;
22;99.73261745883217;
32;96.83772233983163;
2;95.91792466955081;
20;94.51474927416669;
6;93.72132072777909;
6;92.31854656574878;
6;89.44710208156391;
2;57.06689804536978;
2;0.0;
2;0.0;
2;0.0;
3;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
0;0.0;
3;99.95866058115237;
5;99.42446108047746;
32;96.83772233983163;
32;96.83772233983163;
2;96.16882761536641;
5;95.21633622310809;
16;93.55954828742658;
16;93.5074875904839;
3;90.79773932940391;
2;87.78025163941534;
2;83.52061809259848;
2;83.50353879125615;
-1;0.0
1;0.0;
1;0.0;
4;0.0;
-1;0.0
2;0.0;
1;0.0;
-1;0.0
3;99.95866058115237;
6;99.92456326694385;
6;99.9066463727876;
6;99.90200381284272;
4;99.84555154832849;
128;96.97665334438804;
2;95.57006866101129;
3;93.43516710409483;
7;93.02187640258735;
2;90.64571078792353;
3;86.71158618577542;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
0;0.0;
2;0.0;
-1;0.0
3;99.95866058115237;
4;99.91732068147311;
4;99.85609692170941;
2;95.416428213623;
2;95.3200882457952;
2;94.5297098729525;
36;94.00562753023685;
2;91.65397105977975;
2;0.0;
2;0.0;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
3;99.95866058115237;
4;99.92657274071996;
6;99.92044342932441;
7;96.97768950393728;
32;96.83772233983163;
18;93.79055367776702;
2;83.52061809259848;
2;77.82501702633262;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
0;0.0;
-1;0.0
0;0.0;
-1;0.0
1;0.0;
0;0.0;
-1;0.0
-1;0.0
3;99.99642526878894;
4;99.89269623319693;
7;99.87156682732171;
6;98.75976804826053;
14;98.05754835284293;
32;96.83772233983163;
2;90.64446045136782;
2;86.70399876876135;
2;0.0;
1;0.0;
0;0.0;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
3;99.99642526878894;
7;99.89121429442956;
4;99.88043934083544;
3;86.54912707945283;
3;81.47795217830726;
2;56.946621042087365;
1;0.0;
-1;0.0
0;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
3;99.99642526878894;
3;99.95866058115237;
4;99.9244922296626;
16;93.55954828742658;
2;86.21454397837127;
2;83.50353879125615;
3;81.47795217830726;
1;0.0;
1;0.0;
-1;0.0
2;0.0;
2;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
0;0.0;
0;0.0;
-1;0.0
-1;0.0
2;0.0;
2;89.10016827634453;
2;91.36686717352579;
-1;0.0
-1;0.0
9;99.8405171883964;
-1;0.0
2;88.92360019600576;
-1;0.0
2;96.86179643403973;
-1;0.0
2;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
3;99.96490761976735;
4;99.80236906584037;
14;98.23295028158743;
2;94.5297098729525;
2;93.83862914663632;
6;92.31854656574878;
2;91.3660875204946;
3;90.54634598379292;
2;81.97144746622128;
2;80.09369028237381;
2;77.82501702633262;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
2;0.0;
-1;0.0
3;99.96490761976735;
14;99.82205641356765;
10;99.36331045803355;
5;98.83663745965782;
4;91.59331851622225;
3;81.93104064004484;
3;80.59440624784415;
2;79.15861737407556;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
3;99.96490761976735;
4;99.84555154832849;
5;99.83541440355964;
2;91.93913776324145;
2;91.75803847507859;
18;91.70862205145434;
3;89.90480280930704;
3;67.5510354001294;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
3;99.96490761976735;
7;99.87156593021867;
7;99.8482952323366;
6;98.75976804826053;
32;96.83772233983163;
5;90.49221286079946;
2;76.82403620978788;
0;0.0;
-1;0.0
1;0.0;
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
3;99.96490761976735;
6;99.92457343487146;
6;99.9066463727876;
7;99.87156593021867;
7;99.81030931684401;
2;96.88400177180893;
32;96.83772233983163;
2;85.58907381397688;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
2;0.0;
3;99.96490761976735;
8;99.91279727537542;
6;99.9066463727876;
4;99.89269623319693;
5;99.83541440355964;
2;94.5297098729525;
3;93.93853852702951;
10;92.7186573592648;
18;91.70862205145434;
2;71.2808841851063;
3;67.5510354001294;
2;57.06689804536978;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
3;99.96490761976735;
11;99.87158850038279;
7;99.86722870778947;
16;99.75641717663383;
32;96.83772233983163;
32;96.83772233983163;
32;96.83772233983163;
4;93.4625661054467;
14;90.66692703199358;
2;89.20343456952581;
1;0.0;
1;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
3;99.96490761976735;
6;99.92456326694385;
7;99.89602228197475;
7;99.5135857932445;
5;99.42446108047746;
16;99.40483197777999;
2;93.73286489612097;
2;92.05893749697907;
3;91.36660325008215;
2;80.09369028237381;
2;80.09369028237381;
2;74.77436710860138;
1;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
3;99.96490761976735;
6;99.90200381284272;
7;99.87156593021867;
7;99.81030931684401;
13;99.33447858840435;
2;96.9458734659972;
2;94.5297098729525;
3;90.54634598379292;
-1;0.0
1;0.0;
2;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
2;86.06188977458389;
20;94.51474927416669;
1;0.0;
4;90.82746381226403;
-1;0.0
3;95.77940708111387;
2;96.83058311114344;
3;67.5510354001294;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
2;91.36488940051231;
10;99.85249405769227;
2;0.0;
-1;0.0
1;0.0;
1;0.0;
1;0.0;
10;99.85249405769227;
4;99.84555154832849;
22;99.79977624513772;
5;99.7884899012692;
9;98.27814313026856;
32;96.83772233983163;
32;96.83772233983163;
2;79.45516034907585;
3;67.5510354001294;
2;59.32039111799241;
-1;0.0
-1;0.0
2;0.0;
1;0.0;
-1;0.0
2;0.0;
1;0.0;
1;0.0;
-1;0.0
1;0.0;
6;99.9066463727876;
6;99.9066463727876;
7;99.86722870778947;
7;99.8482594697127;
13;99.74336935119712;
2;79.45516034907585;
2;71.2808841851063;
3;67.5510354001294;
2;57.06689804536978;
-1;0.0
0;0.0;
-1;0.0
-1;0.0
-1;0.0
0;0.0;
-1;0.0
1;0.0;
-1;0.0
0;0.0;
3;0.0;
6;99.90692748317966;
2;95.3452733397924;
6;92.31854656574878;
2;91.00634412733444;
3;83.06245157329074;
-1;0.0
2;0.0;
-1;0.0
0;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
3;0.0;
6;99.90942436707986;
2;94.5297098729525;
3;93.69104984174186;
12;93.65426464089681;
6;92.8327293505766;
8;90.53836449554845;
2;90.52904418430154;
2;88.67456717414409;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
6;99.90942436707986;
7;99.90541087854194;
128;96.97665334438804;
32;96.83772233983163;
3;94.52986968559411;
2;94.5297098729525;
3;94.31718291483533;
3;89.57236357953198;
3;67.5510354001294;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
2;0.0;
-1;0.0
2;0.0;
-1;0.0
2;0.0;
-1;0.0
-1;0.0
6;99.90942436707986;
7;99.89121429442956;
7;99.87156682732171;
5;98.7105375263391;
8;94.89017906910465;
3;94.2428662807863;
2;92.95072458846379;
4;91.49202083437518;
2;88.5814302258427;
3;86.76403145272202;
2;86.03713192499653;
2;72.8062958642207;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
1;0.0;
1;0.0;
1;0.0;
1;0.0;
6;99.90942436707986;
2;97.73949960545788;
32;96.83772233983163;
2;91.22941980692971;
3;89.57236357953198;
2;85.3231543717549;
3;67.5510354001294;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
6;99.90942436707986;
4;99.89269623319693;
9;99.87754069241976;
11;99.87158850038279;
3;94.5301723610224;
20;94.51474927416669;
2;90.71287396813943;
18;89.91796044155126;
2;84.58500162272593;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
2;0.0;
-1;0.0
2;0.0;
-1;0.0
4;99.93349408916434;
4;99.89269623319693;
15;99.33865290191775;
208;96.83772233983163;
3;94.23613827279979;
2;91.66189025773375;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
2;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
0;0.0;
1;0.0;
2;0.0;
1;0.0;
1;0.0;
4;83.67014894079479;
3;85.87409577305954;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
38;92.23045298748936;
2;0.0;
2;77.82501702633262;
-1;0.0
1;0.0;
17;99.2980542122583;
-1;0.0
5;82.18935298371353;
3;0.0;
2;58.5008114771544;
6;99.9066463727876;
4;99.88043934083544;
138;94.3901341410224;
9;91.48588795580201;
3;86.76403145272202;
3;67.5510354001294;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
6;99.92456326694385;
10;99.85249405769227;
32;96.83772233983163;
2;96.8313787473776;
6;93.72132072777909;
3;93.69104984174186;
6;92.8327293505766;
12;89.98309093741041;
2;87.18083325010679;
3;67.5510354001294;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
2;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
4;99.92657274071996;
6;99.90200381284272;
4;99.898487411482;
14;99.81406901975234;
7;99.81030931684401;
2;96.87644136325511;
32;96.83772233983163;
3;94.8396256571971;
2;81.97144746622128;
2;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
2;0.0;
-1;0.0
4;99.92657274071996;
4;99.90975188195183;
32;96.83772233983163;
16;93.55954828742658;
2;92.4391487794166;
2;81.97144746622128;
2;80.09369028237381;
2;80.09369028237381;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
3;99.95866058115237;
6;99.92044342932441;
14;97.93063606511282;
32;96.83772233983163;
3;96.42970973252748;
2;96.0511218772307;
3;94.07413625963935;
7;93.41180580256461;
12;88.31265140197735;
2;69.43568160114751;
-1;0.0
0;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
3;99.99953612047227;
4;99.91732068147311;
4;99.898487411482;
22;99.79977624513772;
2;95.06135201675205;
18;94.68455908452306;
2;94.5297098729525;
2;93.83386767717516;
12;93.65426464089681;
3;93.450450246628;
8;85.25422641519903;
2;83.05960811562136;
2;57.06689804536978;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
1;0.0;
3;99.99953612047227;
4;99.84555154832849;
32;96.83772233983163;
32;96.83772233983163;
2;95.41723644309226;
4;90.92609499304373;
3;90.54634598379292;
0;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
0;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
3;99.99953612047227;
6;99.92044342932441;
6;99.90200436556943;
2;95.57006866101129;
3;93.77004258997984;
8;93.62193341394199;
9;89.0346127654444;
10;86.41449812498672;
3;83.77411837629248;
-1;0.0
2;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
3;99.99953612047227;
6;99.90942436707986;
4;99.84555154832849;
32;96.83772233983163;
32;96.83772233983163;
8;85.25422641519903;
2;59.32039111799241;
1;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
0;0.0;
-1;0.0
-1;0.0
3;0.0;
-1;0.0
-1;0.0
-1;0.0
3;93.93853852702951;
6;99.9066463727876;
14;98.23295028158743;
-1;0.0
-1;0.0
-1;0.0
2;94.56696850580741;
-1;0.0
3;95.19291876078228;
6;87.35286937745768;
-1;0.0
8;99.91279727537542;
-1;0.0
2;0.0;
2;77.82501702633262;
4;98.60422055663096;
1;0.0;
8;99.91279727537542;
17;99.2980542122583;
2;94.5297098729525;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
6;99.92456326694385;
6;99.9066463727876;
4;95.58639322612494;
20;94.51474927416669;
2;89.93265917178962;
1;0.0;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
3;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
1;0.0;
1;0.0;
6;99.92456326694385;
5;99.92182792189223;
7;99.89015476579081;
17;99.2980542122583;
3;95.46610673399533;
3;91.36660325008215;
2;88.89335863649625;
2;83.50353879125615;
3;83.06245157329074;
0;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
6;99.92456326694385;
7;99.87156593021867;
7;99.81030931684401;
32;96.83772233983163;
6;89.44710208156391;
3;85.87409577305954;
2;84.25406240559876;
2;81.97144746622128;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
2;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
2;0.0;
6;99.92456326694385;
5;99.92391434058213;
11;99.83557699370739;
7;99.81030931684401;
64;97.17710255234094;
2;92.94663201016702;
2;89.93265917178962;
2;81.97144746622128;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
0;0.0;
1;0.0;
2;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
6;99.92456326694385;
17;99.2980542122583;
15;99.06485270288955;
2;96.88260156805725;
32;96.83772233983163;
2;92.94663201016702;
6;91.37601571899432;
3;91.36660325008215;
2;89.35742256272728;
2;88.44747853600494;
2;58.5008114771544;
2;56.946621042087365;
0;0.0;
-1;0.0
-1;0.0
1;0.0;
3;0.0;
2;0.0;
1;0.0;
-1;0.0
4;99.92657274071996;
6;99.92456326694385;
6;99.90942436707986;
11;99.87158850038279;
15;94.00339143289511;
14;93.97306412050442;
2;91.66189025773375;
2;86.19395051918647;
2;80.09369028237381;
0;0.0;
1;0.0;
3;0.0;
-1;0.0
1;0.0;
1;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
4;99.92657274071996;
6;99.90692748317966;
6;99.9066463727876;
24;99.7120413945758;
2;95.06228880182167;
2;90.39171182644802;
2;88.92360019600576;
2;83.50353879125615;
2;81.97144746622128;
1;0.0;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
0;0.0;
-1;0.0
2;0.0;
-1;0.0
-1;0.0
-1;0.0
4;99.92657274071996;
7;99.89602228197475;
4;99.89269623319693;
7;99.89015476579081;
7;99.8482952323366;
5;99.42446108047746;
6;98.75976804826053;
2;94.7428347809669;
4;91.49202083437518;
2;81.97144746622128;
3;81.47795217830726;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
2;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
2;91.66189025773375;
-1;0.0
-1;0.0
3;67.5510354001294;
1;0.0;
2;87.20559012181639;
0;0.0;
-1;0.0
14;99.81406901975234;
-1;0.0
7;99.90278676060157;
-1;0.0
0;0.0;
-1;0.0
0;0.0;
-1;0.0
32;96.83772233983163;
-1;0.0
7;99.90278676060157;
17;99.2980542122583;
2;95.06135201675205;
3;94.74048316961783;
18;91.50150374319527;
8;90.11032298600632;
2;88.92360019600576;
2;59.32039111799241;
2;57.06689804536978;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
0;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
7;99.90278676060157;
7;99.87156593021867;
19;99.40112208863388;
16;99.32956030958002;
3;95.87957178284834;
2;95.42025186565786;
2;84.83116380563462;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
2;0.0;
1;0.0;
-1;0.0
-1;0.0
1;0.0;
4;99.91732068147311;
6;99.90200381284272;
22;99.79977624513772;
10;99.73516386255889;
32;96.83772233983163;
6;92.8327293505766;
12;90.34565281077775;
2;83.50353879125615;
1;0.0;
1;0.0;
-1;0.0
1;0.0;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
4;99.91732068147311;
19;99.40112208863388;
2;97.76000860155045;
2;94.4544910635957;
2;92.54931403026562;
10;89.93973291285242;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
-1;0.0
4;99.91732068147311;
7;99.89015476579081;
2;96.89512810972106;
32;96.83772233983163;
2;95.5221311749619;
12;90.71313819733615;
4;88.62864867829836;
3;81.93104064004484;
3;67.5510354001294;
2;56.946621042087365;
-1;0.0
-1;0.0
-1;0.0
2;0.0;
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
1;0.0;
4;99.9244922296626;
6;99.90200436556943;
9;99.8405171883964;
2;97.76169259482077;
2;96.86184568181145;
3;95.90932755271821;
2;91.90199454762272;
2;81.97144746622128;
2;69.43568160114751;
3;67.5510354001294;
3;67.5510354001294;
-1;0.0
2;0.0;
2;0.0;
1;0.0;
2;0.0;
-1;0.0
1;0.0;
1;0.0;
-1;0.0
4;99.9244922296626;
6;99.9066463727876;
11;99.87158850038279;
4;99.80236906584037;
20;92.15179297267825;
2;91.06657734468278;
2;88.85511537882861;
2;87.2492597895629;
-1;0.0
2;0.0;
1;0.0;
1;0.0;
1;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
0;0.0;
-1;0.0
1;0.0;
4;99.9244922296626;
6;99.9066463727876;
9;99.84398827115916;
5;99.83541440355964;
5;99.42446108047746;
2;99.31906549076697;
32;96.83772233983163;
2;96.19168498752694;
2;96.10418379769577;
2;88.35676768737216;
3;85.87409577305954;
2;79.15861737407556;
-1;0.0
1;0.0;
-1;0.0
-1;0.0
1;0.0;
-1;0.0
1;0.0;
1;0.0;
4;99.9244922296626;
7;99.89121429442956;
2;96.82265051759022;
20;92.15179297267825;
2;83.52061809259848;
3;78.51227106009122;
2;71.2808841851063;
2;0.0;
1;0.0;
-1;0.0
1;0.0;
2;0.0;
-1;0.0
-1;0.0
-1;0.0
1;0.0;
1;0.0;
-1;0.0
1;0.0;
-1;0.0
4;93.1790422898962;
10;99.40732444730463;
-1;0.0
1;0.0;
1;0.0;
3;90.54634598379292;
-1;0.0
1;0.0;
2;81.97144746622128;
